id_estabelecimento,cod_setor,latitude,longitude,dsc_estabe,categoria_original,confissao
29,310620005630271P,-19.922427,-43.871437,CAPELA SAGRADA FAMILIA,CATÓLICA,Católica
30,310620005630033P,-19.91545,-43.903672,CAPELA SAO JUDAS TADEU,CATÓLICA,Católica
31,310620005680229P,-19.856316,-44.002451,CAPELA NOSSA SENHORA DA PIEDADE,CATÓLICA,Católica
32,310620005640126P,-19.899918,-43.944624,CAPELA ESTABELECIMENTO IGR BATISTA DA LAGOINHA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
33,310620005650040P,-19.912446,-43.990682,CAPELA DOS MILAGRES,CATÓLICA,Católica
34,310620005670289P,-19.941463,-43.959763,CAPELA SANTA ERMELNDA,CATÓLICA,Católica
35,310620005670396P,-19.978285,-43.98561,CAPELA SAO MARCOS,CATÓLICA,Católica
36,310620005650053P,-19.912158,-43.986787,CAPELA CRISTO REI,CATÓLICA,Católica
37,310620005630335P,-19.89709,-43.910099,CAPELA SANTA CECILIA,CATÓLICA,Católica
38,310620005640130P,-19.870192,-43.94299,CAPELA CRISTO OPERARIO,CATÓLICA,Católica
39,310620005620557P,-19.947246,-43.943163,CAPELA NOSSA SENHORA DE NAZARE,CATÓLICA,Católica
40,310620005650564P,-19.905531,-43.951487,CAPELA,CATÓLICA,Católica
41,310620060690221P,-19.797683,-43.95542,CAPELA SANTA EDWIGES,CATÓLICA,Católica
42,310620005620770P,-19.927739,-43.95678,CAPELA PIO XII,CATÓLICA,Católica
43,310620005670454P,-19.938305,-43.994726,CAPELA DA POLICIA CIVIL,CATÓLICA,Católica
44,310620005630140P,-19.920856,-43.919082,CAPELA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
45,310620005620748P,-19.942734,-43.952677,CAPELA SAO JOSE,CATÓLICA,Católica
46,310620005650382P,-19.915373,-43.947004,CAPELA NOSSA SENHORA DA CONCEICAO SOBRAD,CATÓLICA,Católica
47,310620005620770P,-19.926967,-43.956421,CAPELA PIO XII,CATÓLICA,Católica
48,310620005640058P,-19.881366,-43.944711,CAPELA SANTO ANTONIO,CATÓLICA,Católica
49,310620060690053P,-19.797739,-43.976947,CAPELA DO SESC,CATÓLICA,Católica
50,310620005670539P,-19.956375,-43.974585,CAPELA NOSSA SRA APARECIDA,CATÓLICA,Católica
51,310620005630095P,-19.915364,-43.898639,CAPELA SAO MIGUEL ARCANJO,CATÓLICA,Católica
52,310620005650625P,-19.9218,-44.01122,CAPELA CRISTO REI,CATÓLICA,Católica
53,310620005630312P,-19.912305,-43.910034,CAPELA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
54,310620005680017P,-19.866394,-43.993646,CAPELA SAO SEBASTIAO,CATÓLICA,Católica
55,310620025610612P,-20.001281,-44.034205,CAPELA SANTO EXPEDITO,CATÓLICA,Católica
56,310620005620164P,-19.94095,-43.937813,CAPELA COLEGIO PADRE MACHADO,CATÓLICA,Católica
57,310620005680030P,-19.88663,-43.985904,CAPELA NOSSA SENHORA DAS MONTANHAS,CATÓLICA,Católica
58,310620005650644P,-19.913373,-44.006566,CAPELA SANTO ESPEDITO,CATÓLICA,Católica
59,310620005680093P,-19.866367,-44.01799,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
60,310620005650652P,-19.903621,-44.017181,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
61,310620060690232P,-19.806886,-43.955987,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
62,310620060660039P,-19.826617,-43.92462,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
63,310620060640049P,-19.851099,-43.908814,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
64,310620005630028P,-19.907295,-43.895803,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
65,310620060640169P,-19.852508,-43.883743,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
66,310620060660032P,-19.821792,-43.938665,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
67,310620060690103P,-19.802368,-43.998456,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
68,310620005670238P,-19.944253,-43.96356,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
69,310620060660144P,-19.836452,-43.948275,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
70,310620025610194P,-19.982408,-44.000358,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
71,310620025610382P,-19.981532,-44.000866,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
72,310620005650068P,-19.905096,-43.966087,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
73,310620005640027P,-19.885567000000002,-43.943752,CASA DE ORACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
74,310620060640027P,-19.856581,-43.895298,CASA DE ORACAO APOSTOLOS DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
75,310620005670539P,-19.955835,-43.970572,CASA DE ORACAO BETEL,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
76,310620060690547P,-19.819101,-43.955634,CASA DE ORACAO BETESDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
77,310620060690071P,-19.822178,-43.974529,CASA DE ORACAO CARTESISTA,ESPÍRITA,Espírita
78,310620005620290P,-19.955789,-43.94372,CASA DE ORACAO CONGREGACAO CRISTA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
79,310620005680433P,-19.859475,-43.951756,CASA DE ORACAO CONGREGACAO CRISTA NO BRASIL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
80,310620025610520P,-19.974835,-44.053102,CASA DE ORACAO CRISTO E A LUZ,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
81,310620060640207P,-19.868608,-43.911058,CASA DE ORACAO DA CONGREGACAO CRISTA DO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
82,310620005620748P,-19.942126,-43.95156,CASA DE ORACAO DA CONGREGACAO CRISTA NO,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
83,310620005680447P,-19.868751,-44.018453,CASA DE ORACAO DEUS CONOSCO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
84,310620060640043P,-19.851482,-43.883477,CASA DE ORACAO EL SHAMAH,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
85,310620005680443P,-19.870676,-44.01721,CASA DE ORACAO EMANUEL,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
86,310620060690049P,-19.797607,-43.986591,CASA DE ORACAO EVANGELICA SEMEAR,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
87,310620005620775P,-19.91629,-43.936012,CASA DE ORACAO GENESIS DO GRANDE EU SOU,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
88,310620005670524P,-19.940814,-44.01506,CASA DE ORACAO JERUSALEM,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
89,310620005630339P,-19.915529,-43.892943,CASA DE ORACAO JESUS CRISTO REI DOS REIS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
90,310620060690084P,-19.824278,-43.986931,CASA DE ORACAO LUZ PARA AS NACOES,AFRO-BRASILEIRA,Afro-brasileira
91,310620060690083P,-19.823947,-43.989277,CASA DE ORACAO LUZ PARA AS NACOES,AFRO-BRASILEIRA,Afro-brasileira
92,310620005620656P,-19.939294,-43.904198,CASA DE ORACAO MORADA DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
93,310620060640343P,-19.829427,-43.889888,CASA DE ORACAO PAI,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
94,310620005680297P,-19.899461,-44.002655,CASA DE ORACAO PAI ANDORINHA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
95,310620005620118P,-19.936974,-43.911222,CASA DE ORACAO PARA TODAS AS NACOES,AFRO-BRASILEIRA,Afro-brasileira
96,310620060660264P,-19.830378,-43.92275,CASA DE ORACAO PARA TODAS AS NACOES,AFRO-BRASILEIRA,Afro-brasileira
97,310620060640094P,-19.865573,-43.90489,CASA DE ORACAO TANQUE DE BETESDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
98,310620005650032P,-19.921198,-43.999937,CASA DE ORACAO TEMPLO DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
99,310620005650477P,-19.908473,-43.956467,CASA DE ORACOES,NÃO CLASSIFICADA,Outra
100,310620005650116P,-19.907761,-44.00432,CASA DE ORACOES UNIVERSO EM DESENCANTO,NÃO CLASSIFICADA,Outra
101,310620005650249P,-19.899529,-44.017959,CASA DE ORIXAS,AFRO-BRASILEIRA,Afro-brasileira
102,310620005630003P,-19.90945,-43.905106,CASA DE PAI OXOSSI,AFRO-BRASILEIRA,Afro-brasileira
103,310620060640112P,-19.874552,-43.899638,CASA ESPERITA,ESPÍRITA,Espírita
104,310620005680535P,-19.84067,-44.008906,CASA ESPIRITA,ESPÍRITA,Espírita
105,310620060690501P,-19.811061,-43.962062,CASA ESPIRITA,ESPÍRITA,Espírita
106,310620005650479P,-19.9139,-43.969165,CASA ESPIRITA,ESPÍRITA,Espírita
107,310620005630098P,-19.920562,-43.908664,CASA ESPIRITA,ESPÍRITA,Espírita
108,310620005650346P,-19.896527,-43.95221,CASA ESPIRITA CEAU,ESPÍRITA,Espírita
109,310620005630098P,-19.920468,-43.90885,CASA ESPIRITA CHICO XAVIER,ESPÍRITA,Espírita
110,310620060690394P,-19.824843,-43.984754,CASA ESPIRITA E FRATERNIDADE LUZ E CARID,ESPÍRITA,Espírita
111,310620005640158P,-19.910037,-43.939913,CASA ESPIRITA JUDITH AMELIA,ESPÍRITA,Espírita
112,310620005650473P,-19.898149,-43.956768,CASA ESPIRITA SAO JORGE,ESPÍRITA,Espírita
113,310620005680199P,-19.865815,-43.947516,CASA ESPIRITA VOVO MARIA,ESPÍRITA,Espírita
114,310620060690016P,-19.808866,-43.969979,CASA ESPIRITUAL REDENCAO,ESPÍRITA,Espírita
115,310620005640004P,-19.886023,-43.936144,CENTRO ESPIRIRA,ESPÍRITA,Espírita
116,310620060660028P,-19.828634,-43.938184,CENTRO ESPIRITA,ESPÍRITA,Espírita
117,310620005680080P,-19.869224,-44.009651,CENTRO ESPIRITA,ESPÍRITA,Espírita
118,310620005680199P,-19.865898,-43.946821,CENTRO ESPIRITA,ESPÍRITA,Espírita
119,310620005650041P,-19.913024,-43.996396,CENTRO ESPIRITA,ESPÍRITA,Espírita
120,310620005640209P,-19.899127,-43.941954,CENTRO ESPIRITA,ESPÍRITA,Espírita
121,310620005650611P,-19.900862,-44.024905,CENTRO ESPIRITA,ESPÍRITA,Espírita
122,310620005650233P,-19.910419,-44.017897,CENTRO ESPIRITA,ESPÍRITA,Espírita
123,310620060690135P,-19.817538,-43.96123,CENTRO ESPIRITA,ESPÍRITA,Espírita
124,310620060690135P,-19.81648,-43.960686,CENTRO ESPIRITA,ESPÍRITA,Espírita
125,310620060690098P,-19.807061,-43.995653,CENTRO ESPIRITA,ESPÍRITA,Espírita
126,310620005680242P,-19.856695,-43.944954,CENTRO ESPIRITA,ESPÍRITA,Espírita
127,310620005650396P,-19.913405,-43.962268,CENTRO ESPIRITA,ESPÍRITA,Espírita
128,310620005630036P,-19.912802,-43.909373,CENTRO ESPIRITA,ESPÍRITA,Espírita
129,310620005630294P,-19.903624,-43.921283,CENTRO ESPIRITA,ESPÍRITA,Espírita
130,310620005680283P,-19.880893,-44.011662,CENTRO ESPIRITA,ESPÍRITA,Espírita
131,310620005640040P,-19.875885,-43.936828,CENTRO ESPIRITA,ESPÍRITA,Espírita
132,310620005650319P,-19.888532,-43.959349,CENTRO ESPIRITA,ESPÍRITA,Espírita
133,310620005670547P,-19.954167,-43.9889,CENTRO ESPIRITA,ESPÍRITA,Espírita
134,310620005650387P,-19.911788,-43.953732,CENTRO ESPIRITA,ESPÍRITA,Espírita
135,310620005650387P,-19.911761,-43.953716,CENTRO ESPIRITA,ESPÍRITA,Espírita
136,310620005620520P,-19.951255,-43.926656,CENTRO ESPIRITA,ESPÍRITA,Espírita
137,310620005640135P,-19.902631,-43.934928,CENTRO ESPIRITA,ESPÍRITA,Espírita
138,310620005670128P,-19.949464,-44.002121,CENTRO ESPIRITA,ESPÍRITA,Espírita
139,310620025610221P,-19.971618,-43.995648,CENTRO ESPIRITA,ESPÍRITA,Espírita
140,310620025610166P,-19.985425,-44.047725,CENTRO ESPIRITA,ESPÍRITA,Espírita
141,310620005630063P,-19.91848,-43.90595,CENTRO ESPIRITA,ESPÍRITA,Espírita
142,310620005630441P,-19.892699,-43.907101,CENTRO ESPIRITA,ESPÍRITA,Espírita
143,310620005630441P,-19.892797,-43.906875,CENTRO ESPIRITA,ESPÍRITA,Espírita
144,310620005670225P,-19.926072,-43.975726,CENTRO ESPIRITA,ESPÍRITA,Espírita
145,310620005620130P,-19.94114,-43.911265,CENTRO ESPIRITA,ESPÍRITA,Espírita
146,310620025610478P,-19.994451,-43.999383,CENTRO ESPIRITA,ESPÍRITA,Espírita
147,310620005620392P,-19.917697,-43.926937,CENTRO ESPIRITA,ESPÍRITA,Espírita
148,310620005650343P,-19.89134,-43.950792,CENTRO ESPIRITA,ESPÍRITA,Espírita
149,310620005630287P,-19.902598,-43.925307,CENTRO ESPIRITA,ESPÍRITA,Espírita
150,310620005630453P,-19.914978,-43.913875,CENTRO ESPIRITA,ESPÍRITA,Espírita
151,310620005640035P,-19.89271,-43.939998,CENTRO ESPIRITA,ESPÍRITA,Espírita
152,310620005640035P,-19.892677,-43.940102,CENTRO ESPIRITA,ESPÍRITA,Espírita
153,310620060680001P,-19.838651,-43.970034,CENTRO ESPIRITA,ESPÍRITA,Espírita
154,310620005650160P,-19.911947,-43.964223,CENTRO ESPIRITA,ESPÍRITA,Espírita
155,310620060660036P,-19.822338,-43.92445,CENTRO ESPIRITA,ESPÍRITA,Espírita
156,310620005630031P,-19.913811,-43.898148,CENTRO ESPIRITA,ESPÍRITA,Espírita
157,310620060690176P,-19.822216,-44.001348,CENTRO ESPIRITA,ESPÍRITA,Espírita
158,310620005630045P,-19.898179,-43.91096,CENTRO ESPIRITA,ESPÍRITA,Espírita
159,310620005650366P,-19.906239,-43.948037,CENTRO ESPIRITA,ESPÍRITA,Espírita
160,310620005630218P,-19.909929,-43.927822,CENTRO ESPIRITA,ESPÍRITA,Espírita
161,310620005650141P,-19.892308,-43.963148,CENTRO ESPIRITA,ESPÍRITA,Espírita
162,310620005620101P,-19.931668,-43.916451,CENTRO ESPIRITA,ESPÍRITA,Espírita
163,310620005650346P,-19.8963,-43.953155,CENTRO ESPIRITA,ESPÍRITA,Espírita
164,310620060690082P,-19.827043,-43.992692,CENTRO ESPIRITA,ESPÍRITA,Espírita
165,310620025610413P,-19.971094,-44.016322,CENTRO ESPIRITA,ESPÍRITA,Espírita
166,310620005680174P,-19.859498,-43.963376,CENTRO ESPIRITA,ESPÍRITA,Espírita
167,310620060660010P,-19.83017,-43.932672,CENTRO ESPIRITA,ESPÍRITA,Espírita
168,310620005640078P,-19.897744,-43.935498,CENTRO ESPIRITA,ESPÍRITA,Espírita
169,310620005640163P,-19.877521,-43.912617,CENTRO ESPIRITA,ESPÍRITA,Espírita
170,310620005640101P,-19.900229,-43.938847,CENTRO ESPIRITA,ESPÍRITA,Espírita
171,310620005640028P,-19.883591,-43.941514,CENTRO ESPIRITA,ESPÍRITA,Espírita
172,310620025610182P,-19.967902,-43.999957,CENTRO ESPIRITA,ESPÍRITA,Espírita
173,310620005630504P,-19.903699,-43.923925,CENTRO ESPIRITA,ESPÍRITA,Espírita
174,310620005650554P,-19.883062,-43.951783,CENTRO ESPIRITA,ESPÍRITA,Espírita
175,310620005630075P,-19.90137,-43.916754,CENTRO ESPIRITA,ESPÍRITA,Espírita
176,310620005640063P,-19.875817,-43.938645,CENTRO ESPIRITA,ESPÍRITA,Espírita
177,310620005640108P,-19.894777,-43.946979,CENTRO ESPIRITA,ESPÍRITA,Espírita
178,310620005650116P,-19.908213,-44.003613,CENTRO ESPIRITA,ESPÍRITA,Espírita
179,310620005630328P,-19.913203,-43.907786,CENTRO ESPIRITA,ESPÍRITA,Espírita
180,310620005630457P,-19.900623,-43.924427,CENTRO ESPIRITA,ESPÍRITA,Espírita
181,310620025610343P,-19.995878,-44.029983,CENTRO ESPIRITA,ESPÍRITA,Espírita
182,310620005640156P,-19.905678,-43.941229,CENTRO ESPIRITA,ESPÍRITA,Espírita
183,310620060660125P,-19.845527,-43.939902,CENTRO ESPIRITA,ESPÍRITA,Espírita
184,310620005650449P,-19.920093,-43.985096,CENTRO ESPIRITA,ESPÍRITA,Espírita
185,310620005640082P,-19.890749,-43.948793,CENTRO ESPIRITA,ESPÍRITA,Espírita
186,310620060660120P,-19.848918,-43.940161,CENTRO ESPIRITA,ESPÍRITA,Espírita
187,310620005650027P,-19.91801,-43.983345,CENTRO ESPIRITA,ESPÍRITA,Espírita
188,310620060640291P,-19.824359,-43.885041,CENTRO ESPIRITA,ESPÍRITA,Espírita
189,310620005630357P,-19.890687,-43.901765,CENTRO ESPIRITA,ESPÍRITA,Espírita
190,310620060690332P,-19.809188,-43.992074,CENTRO ESPIRITA,ESPÍRITA,Espírita
191,310620005650036P,-19.915576,-43.997634,CENTRO ESPIRITA,ESPÍRITA,Espírita
192,310620005670669P,-19.927911,-43.963115,CENTRO ESPIRITA,ESPÍRITA,Espírita
193,310620005670473P,-19.927804,-43.974012,CENTRO ESPIRITA,ESPÍRITA,Espírita
194,310620005640264P,-19.879865,-43.938202,CENTRO ESPIRITA,ESPÍRITA,Espírita
195,310620005680282P,-19.887915,-44.013582,CENTRO ESPIRITA,ESPÍRITA,Espírita
196,310620005650349P,-19.897341,-43.952914,CENTRO ESPIRITA,ESPÍRITA,Espírita
197,310620005640108P,-19.893601,-43.947443,CENTRO ESPIRITA,ESPÍRITA,Espírita
198,310620005640136P,-19.902517,-43.935623,CENTRO ESPIRITA,ESPÍRITA,Espírita
199,310620060690081P,-19.827542,-43.989729,CENTRO ESPIRITA,ESPÍRITA,Espírita
200,310620005640108P,-19.894714,-43.946667,CENTRO ESPIRITA ABC,ESPÍRITA,Espírita
201,310620005630188P,-19.919778,-43.924513,CENTRO ESPIRITA AMOR E CARIDADE,ESPÍRITA,Espírita
202,310620005670298P,-19.923694,-43.959091,CENTRO ESPIRITA ANDRE LUIZ CEAU,ESPÍRITA,Espírita
203,310620005650319P,-19.887838,-43.959008,CENTRO ESPIRITA APRENDIZES DO EVANGELHO,ESPÍRITA,Espírita
204,310620025610146P,-19.975052,-44.021407,CENTRO ESPIRITA BEERRA DE MENEZES,ESPÍRITA,Espírita
205,310620025610146P,-19.975095,-44.021362,CENTRO ESPIRITA BEZERRA DE MENEZES,ESPÍRITA,Espírita
206,310620005650385P,-19.914902,-43.956132,CENTRO ESPIRITA CABOCLO 7LIBRAS DO MAR,ESPÍRITA,Espírita
207,310620005650379P,-19.912225,-43.949683,CENTRO ESPIRITA CAMINHOS DA RENOVACAO CARISMATICA,ESPÍRITA,Espírita
208,310620005670040P,-19.94709,-43.981636,CENTRO ESPIRITA CASIMIRO CUNHA,ESPÍRITA,Espírita
209,310620005670040P,-19.947373,-43.981626,CENTRO ESPIRITA CASIMIRO CUNHA,ESPÍRITA,Espírita
210,310620005650395P,-19.913541,-43.961806,CENTRO ESPIRITA CEDE,ESPÍRITA,Espírita
211,310620005640192P,-19.894897,-43.936942,CENTRO ESPIRITA CHICO CHAVIER,ESPÍRITA,Espírita
212,310620060690016P,-19.809381,-43.976358,CENTRO ESPIRITA CRISTA HUMBERTO,ESPÍRITA,Espírita
213,310620005630334P,-19.902649,-43.912224,CENTRO ESPIRITA CRISTAO,ESPÍRITA,Espírita
214,310620005630356P,-19.920061,-43.909789,CENTRO ESPIRITA CRISTAO BEZERRA DE MENEZES,ESPÍRITA,Espírita
215,310620060690092P,-19.818724,-43.995232,CENTRO ESPIRITA DE UMBANDA,AFRO-BRASILEIRA,Afro-brasileira
216,310620005620312P,-19.947477,-43.945058,CENTRO ESPIRITA DE UMBANDA,AFRO-BRASILEIRA,Afro-brasileira
217,310620005650403P,-19.914089,-43.970198,CENTRO ESPIRITA DISCIPULOS DE ISMAEL,ESPÍRITA,Espírita
218,310620005630299P,-19.90933,-43.919327,CENTRO ESPIRITA DISCIPULOS DO PAI ETERNO,ESPÍRITA,Espírita
219,310620005630326P,-19.909433,-43.909479,CENTRO ESPIRITA DO ESTADEU,ESPÍRITA,Espírita
220,310620005640015P,-19.882476,-43.932959,CENTRO ESPIRITA FRANCISCO DE ASSIS,ESPÍRITA,Espírita
221,310620005670478P,-19.92741,-43.971402,CENTRO ESPIRITA FRATERNIDADE,ESPÍRITA,Espírita
222,310620005640050P,-19.894823,-43.935328,CENTRO ESPIRITA FREI LEOPOLDO,ESPÍRITA,Espírita
223,310620005670343P,-19.94626,-43.976506,CENTRO ESPIRITA GRUPO DA FRTERNIDADE EUP,ESPÍRITA,Espírita
224,310620005630255P,-19.920733,-43.882247,CENTRO ESPIRITA INSTITUTO SEMEADOR,ESPÍRITA,Espírita
225,310620005630054P,-19.904661,-43.892451,CENTRO ESPIRITA IRMA ALCIONE,ESPÍRITA,Espírita
226,310620005670209P,-19.933383,-43.9772,CENTRO ESPIRITA IRMAO GABRIEL,ESPÍRITA,Espírita
227,310620060640112P,-19.874533,-43.899707,CENTRO ESPIRITA IRMAO LEAO,ESPÍRITA,Espírita
228,310620005640106P,-19.900938,-43.941826,CENTRO ESPIRITA IRMAO MATEUS,ESPÍRITA,Espírita
229,310620005640106P,-19.900922,-43.941824,CENTRO ESPIRITA IRMAO MATEUS,ESPÍRITA,Espírita
230,310620025610463P,-19.984769,-44.04744,CENTRO ESPIRITA JOAO BOSCO,ESPÍRITA,Espírita
231,310620025610464P,-19.984892,-44.04022,CENTRO ESPIRITA LAR FRATERNO RECANTO DO SILENCIO,ESPÍRITA,Espírita
232,310620005650064P,-19.901431,-43.968566,CENTRO ESPIRITA LUDMILA,ESPÍRITA,Espírita
233,310620005620057P,-19.922274,-43.920957,CENTRO ESPIRITA LUZ AMOR E CARIDADE,ESPÍRITA,Espírita
234,310620005670296P,-19.925036,-43.958298,CENTRO ESPIRITA LUZ E HUMILDADE,ESPÍRITA,Espírita
235,310620005620234P,-19.945918,-43.941824,CENTRO ESPIRITA MANOEL F SANTIAGO,ESPÍRITA,Espírita
236,310620060690151P,-19.830057,-43.975123,CENTRO ESPIRITA NIVERSAL,ESPÍRITA,Espírita
237,310620005620288P,-19.954419,-43.94048,CENTRO ESPIRITA NZO LEMBAAMAZI DIA MOXE,ESPÍRITA,Espírita
238,310620060640192P,-19.865068,-43.901018,CENTRO ESPIRITA OBREIROS DO SENHOR,ESPÍRITA,Espírita
239,310620005650182P,-19.932138,-44.001008,CENTRO ESPIRITA PAI JOAO,ESPÍRITA,Espírita
240,310620005640092P,-19.886189,-43.919914,CENTRO ESPIRITA PAI JOAO DE CONGO E MAE MARIA CONGA,ESPÍRITA,Espírita
241,310620060690174P,-19.822222,-44.000255,CENTRO ESPIRITA PAI JOAQUIM DA BAHIA,ESPÍRITA,Espírita
242,310620005630012P,-19.912311,-43.905587,CENTRO ESPIRITA PAI JOSE ARUANDA,ESPÍRITA,Espírita
243,310620060660374P,-19.811845,-43.937982,CENTRO ESPIRITA PAI JOSE DO CONGO,ESPÍRITA,Espírita
244,310620005630496P,-19.91187,-43.904181,CENTRO ESPIRITA PODER DA FE,ESPÍRITA,Espírita
245,310620005650386P,-19.915604,-43.952013,CENTRO ESPIRITA RACIONALISMO CRISTAO,ESPÍRITA,Espírita
246,310620005630295P,-19.912075,-43.923167,CENTRO ESPIRITA REENCONTRO,ESPÍRITA,Espírita
247,310620005670035P,-19.947334,-43.988975,CENTRO ESPIRITA S F ASSIS,ESPÍRITA,Espírita
248,310620005640182P,-19.887338,-43.933296,CENTRO ESPIRITA SAO DOMINGOS,ESPÍRITA,Espírita
249,310620005650397P,-19.914783,-43.964511,CENTRO ESPIRITA SEM DENOMINACAO,ESPÍRITA,Espírita
250,310620060660174P,-19.800446,-43.94644,CENTRO ESPIRITA SEMEAR,ESPÍRITA,Espírita
251,310620005620604P,-19.939708,-43.925631,CENTRO ESPIRITA THIAGO MAIOR,ESPÍRITA,Espírita
252,310620025610056P,-19.994045,-44.008572,CENTRO ESPIRITA UMBANDA E CAMBOBLE UCA TUPINARE,AFRO-BRASILEIRA,Afro-brasileira
253,310620060690092P,-19.818943,-43.994333,CENTRO ESPIRITA UMBANDISTA,ESPÍRITA,Espírita
254,310620005650022P,-19.912826,-43.976543,CENTRO ESPIRITA UNIDOS PARA O BEM,ESPÍRITA,Espírita
255,310620060640132P,-19.848871,-43.8956,CENTRO ESPIRITA UNIVERSAL,NEOPENTECOSTAL,Protestante/Evangélica
256,310620005650053P,-19.910971,-43.983571,CENTRO ESPIRITA YLE OXAGUIAN,ESPÍRITA,Espírita
257,310620005640037P,-19.891117,-43.94338,CENTRO ESPIRITO,ESPÍRITA,Espírita
258,310620025610299P,-19.995389,-44.032271,CENTRO ESPIRITO,ESPÍRITA,Espírita
259,310620005640109P,-19.894758,-43.947959,CENTRO ESPIRITO,ESPÍRITA,Espírita
260,310620060660270P,-19.819755,-43.946259,CATEDRAL CRISTO REI,CATÓLICA,Católica
261,310620060690235P,-19.809669,-43.955758,CATEDRAL DOS MILAGRES IGREJA BATISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
262,310620060660109P,-19.861766,-43.930343,IGRAJA BATISTA 1DE MAIO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
263,310620005680309P,-19.898697,-43.991168,IGRAJA CATOLICA,CATÓLICA,Católica
264,310620060690211P,-19.794227,-43.967323,IGRAJA DEUS VIVO,NÃO CLASSIFICADA,Outra
265,310620005650551P,-19.889276,-43.966008,IGREA ASSSEMBLEIA DE DEUS,NÃO CLASSIFICADA,Outra
266,310620005650241P,-19.905425,-44.015583,IGRED MENDES NAIL DESIGNER,NÃO CLASSIFICADA,Outra
267,310620005620462P,-19.939887,-43.906596,IGREHA PETENCOSTAL DEUS E AMOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
268,310620025610205P,-19.99702,-43.993327,IGREIJA,NÃO CLASSIFICADA,Outra
269,310620005670202P,-19.925592,-43.98246,IGREIJA,NÃO CLASSIFICADA,Outra
270,310620060640011P,-19.851141,-43.894935,IGREIJA,NÃO CLASSIFICADA,Outra
271,310620025610118P,-19.996624,-43.973774,IGREIJA,NÃO CLASSIFICADA,Outra
272,310620060660367P,-19.831453,-43.910464,IGREIJA BATISTA CRISTO E O SENHOR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
273,310620060660090P,-19.849237,-43.923085,IGREIJA BATISTA EM AARAO REIS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
274,310620005670592P,-19.972335,-43.96727,IGREIJA BATISTA LAGOINHA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
